league_name,matchID,homeID,home_name,awayID,away_name,predictedTeam,winningTeam,betting_score,MCS,LTAS,normalized_LTAS,TTAS,normalized_TTAS,MCS_CW,LTAS_CW,TTAS_CW,Prob_Draw,Prob_Away_Win,Prob_Home_Win,odds_ft_1,odds_ft_x,odds_ft_2
england_efl_league_one,7719519_2024/2025,244,Bristol Rovers,245,Shrewsbury Town,244,-1,0.7404135570824524,0.6212121212121212,0.7441860465116279,0.7441860465116279,85.71,0.8571,0.37499999999999994,0.25,0.37499999999999994,0.25757575757575757,0.12121212121212122,0.6212121212121212,0,0,0
england_efl_league_one,7719520_2024/2025,208,Burton Albion,266,Wycombe Wanderers,266,-1,0.8462737843551795,0.7606060606060606,0.7441860465116279,0.7441860465116279,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.17272727272727273,0.7606060606060606,0.06666666666666667,0,0,0
england_efl_league_one,7719521_2024/2025,254,Crawley Town,1021,Lincoln City,1021,-1,0.532637420718816,0.5242424242424242,0.7441860465116279,0.7441860465116279,40.0,0.4,0.37499999999999994,0.25,0.37499999999999994,0.42727272727272725,0.5242424242424242,0.048484848484848485,0,0,0
england_efl_league_one,7719522_2024/2025,268,Exeter City,219,Reading,268,-1,0.6810033298097251,0.7484848484848485,0.7441860465116279,0.7441860465116279,57.14,0.5714,0.37499999999999994,0.25,0.37499999999999994,0.16666666666666669,0.08484848484848484,0.7484848484848485,0,0,0
england_efl_league_one,7719523_2024/2025,255,Leyton Orient,212,Rotherham United,212,-1,0.5671237843551796,0.46060606060606063,0.7441860465116279,0.7441860465116279,55.56,0.5556,0.37499999999999994,0.25,0.37499999999999994,0.3606060606060606,0.46060606060606063,0.17878787878787877,0,0,0
england_efl_league_one,7719524_2024/2025,250,Peterborough United,228,Blackpool,228,-1,0.6275237843551795,0.42727272727272725,0.7441860465116279,0.7441860465116279,75.0,0.75,0.37499999999999994,0.25,0.37499999999999994,0.36363636363636365,0.42727272727272725,0.2090909090909091,0,0,0
england_efl_league_one,7719525_2024/2025,258,Stevenage,261,Cambridge United,258,-1,0.6465578752642706,0.603030303030303,0.7441860465116279,0.7441860465116279,62.5,0.625,0.37499999999999994,0.25,0.37499999999999994,0.3484848484848485,0.048484848484848485,0.603030303030303,0,0,0
england_efl_league_one,7719526_2024/2025,3143,Stockport County,242,Northampton Town,3143,-1,0.4944987843551797,0.3939393939393939,0.7441860465116279,0.7441860465116279,42.86,0.4286,0.37499999999999994,0.25,0.37499999999999994,0.35454545454545455,0.25151515151515147,0.3939393939393939,0,0,0
england_efl_league_one,7719527_2024/2025,221,Wigan Athletic,267,Mansfield Town,267,-1,0.5383192389006342,0.43939393939393934,0.7441860465116279,0.7441860465116279,50.0,0.5,0.37499999999999994,0.25,0.37499999999999994,0.3484848484848485,0.43939393939393934,0.21212121212121213,0,0,0
england_efl_league_one,7719528_2024/2025,1837,Wrexham,217,Huddersfield Town,1837,-1,0.8258192389006341,0.706060606060606,0.7441860465116279,0.7441860465116279,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.17575757575757575,0.1181818181818182,0.706060606060606,0,0,0
italy_serie_b,7509667_2024/2025,2358,Carrarese,508,Cittadella,-1,-1,0.6163149350649351,0.36969696969696975,0.7857142857142857,0.7857142857142857,75.0,0.75,0.37499999999999994,0.25,0.37499999999999994,0.36969696969696975,0.2787878787878788,0.35151515151515156,2.35,2.86,2.81
italy_serie_b,7509668_2024/2025,2350,Catanzaro,2312,Südtirol,2312,-1,0.6748376623376623,0.47575757575757577,0.7857142857142857,0.7857142857142857,80.0,0.8,0.37499999999999994,0.25,0.37499999999999994,0.3181818181818182,0.47575757575757577,0.20606060606060606,2.16,2.97,3.03
